用户ID,评论时间,点赞总数,评论内容
"89943803,2017-03-29 11:19:56,0,差别很大好吗+"
"89943803,2017-03-29 11:18:12,0,还有吗？多少出啊？+"
"264704492,2017-03-29 11:07:07,1,一首歌能有多大影响？吃饭，睡觉，看书，走路，跑步，坐车，课间……能给你在做这些事的时候带来不一样的体验感。往后回首想起三月末应该是“鼓楼”的三月末。+"
"311565512,2017-03-29 10:43:28,266,为了这首歌特意去西安的钟鼓楼下面一顿摸，一顿感受，一顿等107路公交车，才发现是北京的鼓楼，次奥，好尴尬，不过个人却爱上西安这座古城，厚重，包容+"
"302322107,2017-03-29 10:20:16,2,以前听鼓楼要找好久的资源~[大笑]+"
"113843222,2017-03-29 09:39:24,1,听雷子的歌，让我明白一个道理。不是你不想家，而是离家还不够远！🌚+"
"108495673,2017-03-29 09:31:27,0,前奏有点吉姆餐厅+"
"91271534,2017-03-29 09:17:21,0,[流泪]+"
"89943803,2017-03-29 08:24:41,0,为什么鼓楼前奏的吉他听着好舒服？+"
"45946795,2017-03-28 23:34:51,5,四月二号，武汉，草莓音乐节[爱心]可是我有事去不了，不知道赵濮阳会不会去，管他呢，我不想知道。+"
"298910981,2017-03-28 23:23:56,0,穿心鼓楼啊😊，我们同城哦+"
"421339723,2017-03-28 23:20:09,0,确实有魔性，雷子下个月就要来我在的城市，好激动[吐舌]+"
"121159036,2017-03-28 23:15:48,0,晚安+"
"120146915,2017-03-28 23:15:37,4,为了这首歌，我去了北京，去了鼓楼，去了什刹海+"
"364897125,2016-12-21 10:19:52,1,来了我雷！+"
"285446008,2016-12-21 10:19:46,1,[爱心]有人要转雷子杭州场的门票吗？😭我放假了可以去追+"
"120729042,2016-12-21 10:19:44,1,鼓楼，鼓楼+"
"31491605,2016-12-21 10:19:40,1,一个月前武汉演唱会，全场起立齐唱[鬼脸][便便]+"
"259000359,2016-12-21 10:19:22,2,一切繁华与我无关+"
"128004394,2016-12-21 10:19:20,2,大事发声鼓楼下+"
"125358310,2016-12-21 10:19:13,1,最终打动你的不是那个人，是那时的记忆+"
"126040807,2016-12-21 10:19:10,1,终于可以在网易里分享这首歌了，之前鼓楼的live版及时下载了，变成只有自己能听的小秘密+"
"356239252,2016-12-21 10:19:04,1,见素抱朴 不忘初心[爱心]+"
"126786271,2016-12-21 10:18:56,3,2016最后的愿望 喜欢的人也喜欢我王蕾你喜欢我吗+"
"370246577,2016-12-21 10:18:54,2,鼓楼哪里都有，那么，哪里便有我雷！[可爱]+"
"80332677,2016-12-21 10:18:52,2,都太好听了  不知道听哪首了都+"
"280037823,2016-12-21 10:18:47,1,希望鼓楼不要像成都一样弄得朋友圈到处都是 ，一提到赵雷 ，噢  就是唱成都那个啊[汗]+"
"300777051,2016-12-21 10:18:44,2,见素抱朴 不忘初心  [憨笑]+"
"106430586,2016-12-21 10:18:44,2,每次去鼓楼心里都有一个人❤️+"
"97396976,2016-12-21 10:18:39,5,谢谢雷子的生日礼物 我很感动！+"
"81885187,2016-12-21 10:18:29,2,[憨笑]没有犹豫就买了你的专辑。厦门我们见过一次面了。再来福建吧+"
"274780108,2016-12-21 10:18:26,1,打卡  滴。[奸笑]+"
"89583563,2016-12-21 10:18:24,2,你总会爱上那么一个人，ta可能并没有多好，你只是刚好就喜欢那几分好。ta的一份关心让你放弃了十分的甜言蜜语，一份坦诚让你放弃了十分的信誓旦旦，你不知道ta有多好，只是感觉好像离不开ta了。+"
"75681481,2016-12-21 10:18:15,2,一听到雷子的声音就激动得想哭+"
"427707411,2017-10-15 17:18:37,7,2017年8月19日，从青海湖义工旅行一个月回来，在地铁2号线，一个旁边一个戴眼镜长发女生晕倒了，到站之后赶紧把她扶了出来，以为她低血糖，给她吃了一颗糖，买了一瓶饮料，看她在长椅上躺着，等了好久，由于还有事就交给地铁工作人员了，不知道她怎么样了，希望她健康+"
"98051823,2017-10-15 17:14:29,0,最近工作，学习，准备考试，房子装修……各种事情……很疲惫。睡个懒觉也成了一种奢侈……只有雷子的声音，让内心觉得温暖踏实～+"
"402655489,2017-10-15 16:10:26,0,新婚快乐+"
"505821410,2017-10-15 16:06:23,0,问题是老哥你不是他啊+"
"281517994,2017-10-15 16:00:15,0,这剧情，拍电视啊[大哭]+"
"48475125,2017-10-15 15:25:09,0,开往白石桥东+"
"31582289,2017-10-15 14:50:50,3,赵雷是什么样的boy反正就想嫁给这样的男孩子+"
"318249568,2017-10-15 14:05:18,3,没次听到这首歌都很激动 可能是因为他去酒吧唱了这首歌 并把视频发给我了的原因吧+"
"107361326,2017-10-15 13:53:39,0,今天+"
"436189381,2017-10-15 13:03:58,1,雷子的每一首诗都是故事+"
"358139403,2017-10-15 12:36:13,1,再过三个多月也要坐着北京到成都的火车回到大四川+"
"303659864,2017-10-15 12:18:41,1,因为爱你胜过所有，所以只要你说的任何质疑我对你的爱的言语我都会反应很强烈很激动。这或许是我在你面前唯一一点仅存的白羊脾气吧。今年12月我们将去北京。去趟鼓楼什刹海吧+"
"284119723,2017-10-15 12:03:51,0,我这下雨了，地点北方的老工业城市+"
"266685928,2017-10-15 11:38:06,0,还真不是  是恰好知道+"
"480956402,2017-10-15 11:05:05,1,未曾去过鼓楼，但我知道，那一切繁华定与我无关，我只想做个沉默不语的过客，靠着墙壁晒太阳且想念着妳！+"
"377683882,2017-10-15 10:02:54,2,我是个沉默不语的靠着车窗想念你的乘客[星星]+"
"442878084,2017-10-15 09:55:10,2,喜欢的人跟我说他最喜欢赵雷，赵雷的歌里他最喜欢南方姑娘和鼓楼，我说我也喜欢南方姑娘，却对鼓楼没有什么印象，所以我来了+"
"579950952,2017-10-15 09:51:34,0,南锣鼓巷+"
"365163497,2017-10-15 09:36:13,1,喜欢+"
"96252991,2017-10-15 09:23:01,0,生日快乐+"
"344279035,2018-03-05 02:08:17,0,赵雷我爱你+"
"331749695,2018-03-05 02:02:15,1,要坚强+"
"616776191,2018-03-05 01:38:11,0,嘿，北方姑娘+"
"495190400,2018-03-05 01:04:17,0,失而复得的总是      .+"
"539067924,2018-03-05 00:51:51,0,恭喜+"
"619088760,2018-03-05 00:32:10,1,最向往的地方是成都 最喜欢的南方是姑娘最遥不可及的是理想最好得年纪是十九岁最无法长大的是雷子❤+"
"446360699,2018-03-04 23:43:33,3,喝醉的亲吻着 快活的人不眠，唯有我倚着围栏 对过往说晚安。+"
"125176395,2018-03-04 23:32:56,1,你们可以用《想把我唱给你听》伴奏，唱鼓楼的歌词+"
"582474628,2018-03-04 23:02:36,3,单曲循环播放100次，还是超级喜欢雷子你的歌，六月安好，+"
"494567662,2018-03-04 22:57:43,2,特爱唱这歌的人+"
"330592797,2018-03-04 22:18:42,6,在北京看见公交车，总要看看是不是107！总有一天我会去的。鼓楼[可爱][可爱]+"
"468094837,2018-03-04 22:06:37,3,可爱[可爱]+"
"599877191,2018-03-04 21:38:07,3,这是个拥挤的地方，而我却很孤单+"
"1374983260,2018-03-04 21:33:32,1,祝幸福+"
"355442608,2018-03-04 21:08:14,2,想起前年脑子一热买了辆山地车。早晨7 点沿南六环京开路奋不顾身的起到了长安街南锣鼓巷。晨钟是赶不了了，幸好赶上了暮鼓。一直坚信在路上那一刻我是自由的。这勉强的算是一场自驾游了吧。+"
"337756128,2018-03-04 21:07:58,0,雷子注定和快男不是一类人+"
"308796666,2018-03-04 21:03:04,0,节奏深沉不失明快？+"
"511841245,2018-03-04 18:47:46,2,我在鼓楼，我在鼓楼，我在鼓楼。+"
"359863475,2018-03-04 18:39:35,2,被前奏吸引+"
"88006176,2018-03-04 17:29:31,0,结尾公交报站好像用的是104的，听了好几遍都是104+"
"297435185,2017-04-05 23:34:44,0,理解错了[大哭]+"
"297435185,2017-04-05 23:33:56,0,歌词里的是北京的吧[呆]+"
"65763000,2017-04-05 23:07:32,5,合肥也有一个鼓楼，也有很多平凡的人。后面是合肥最奢侈的银泰，很多平凡人在里面装着b。+"
"370603007,2017-04-05 23:05:03,2,不知道为什么，听这个歌，就特别想去西安…也许有一天我真的到了西安，听着这首歌，不知道什么心情+"
"81566182,2017-04-05 22:57:58,1,宁波也有鼓楼[大哭]+"
"133669755,2017-04-05 22:45:03,4,前天晚上去鼓楼啦，正好放的你的这首歌。坐在后海的酒吧里，唱的还是你的民谣[爱心]+"
"268699674,2017-04-05 22:22:19,0,帮你一把+"
"3838732,2017-04-05 22:15:44,2,被室友安利了这首歌~+"
"3838732,2017-04-05 22:14:26,0,哎呀不小心看到了+"
"300905913,2017-04-05 21:47:52,2,悄悄说在这里，我其实好想抱着雷子撒个娇。+"
"99533283,2017-04-05 21:42:15,1,祝福祝福+"
"396147903,2017-04-05 21:37:54,0,six。six。six+"
"65596073,2017-04-05 19:21:14,1,哈哈+"
"65596073,2017-04-05 19:20:53,1,我去西安玩了三天，西安还不错[大笑]+"
"357051015,2017-04-05 18:52:17,3,唱民谣的赵雷最帅+"
"75783517,2017-04-05 18:45:51,1,哈哈哈+"
"402175320,2017-04-05 18:45:21,0,我知道啊，川农不就在雅安吗，他们还说川农占了半个雅安呢+"
"75783517,2017-04-05 18:44:30,0,你是哪的+"
"75783517,2017-04-05 18:44:20,0,你不晓得雅安？+"
"127090573,2017-04-05 18:37:42,0,震惊：男默女泪，街头某男子丧心病狂跪地乞讨居然是为了得到另一个男人的一样东西。+"
"427707411,2017-10-15 17:18:37,7,2017年8月19日，从青海湖义工旅行一个月回来，在地铁2号线，一个旁边一个戴眼镜长发女生晕倒了，到站之后赶紧把她扶了出来，以为她低血糖，给她吃了一颗糖，买了一瓶饮料，看她在长椅上躺着，等了好久，由于还有事就交给地铁工作人员了，不知道她怎么样了，希望她健康+"
"98051823,2017-10-15 17:14:29,0,最近工作，学习，准备考试，房子装修……各种事情……很疲惫。睡个懒觉也成了一种奢侈……只有雷子的声音，让内心觉得温暖踏实～+"
"402655489,2017-10-15 16:10:26,0,新婚快乐+"
"505821410,2017-10-15 16:06:23,0,问题是老哥你不是他啊+"
"281517994,2017-10-15 16:00:15,0,这剧情，拍电视啊[大哭]+"
"48475125,2017-10-15 15:25:09,0,开往白石桥东+"
"31582289,2017-10-15 14:50:50,3,赵雷是什么样的boy反正就想嫁给这样的男孩子+"
"318249568,2017-10-15 14:05:18,3,没次听到这首歌都很激动 可能是因为他去酒吧唱了这首歌 并把视频发给我了的原因吧+"
"107361326,2017-10-15 13:53:39,0,今天+"
"436189381,2017-10-15 13:03:58,1,雷子的每一首诗都是故事+"
"358139403,2017-10-15 12:36:13,1,再过三个多月也要坐着北京到成都的火车回到大四川+"
"303659864,2017-10-15 12:18:41,1,因为爱你胜过所有，所以只要你说的任何质疑我对你的爱的言语我都会反应很强烈很激动。这或许是我在你面前唯一一点仅存的白羊脾气吧。今年12月我们将去北京。去趟鼓楼什刹海吧+"
"284119723,2017-10-15 12:03:51,0,我这下雨了，地点北方的老工业城市+"
"266685928,2017-10-15 11:38:06,0,还真不是  是恰好知道+"
"480956402,2017-10-15 11:05:05,1,未曾去过鼓楼，但我知道，那一切繁华定与我无关，我只想做个沉默不语的过客，靠着墙壁晒太阳且想念着妳！+"
"377683882,2017-10-15 10:02:54,2,我是个沉默不语的靠着车窗想念你的乘客[星星]+"
"442878084,2017-10-15 09:55:10,2,喜欢的人跟我说他最喜欢赵雷，赵雷的歌里他最喜欢南方姑娘和鼓楼，我说我也喜欢南方姑娘，却对鼓楼没有什么印象，所以我来了+"
"579950952,2017-10-15 09:51:34,0,南锣鼓巷+"
"365163497,2017-10-15 09:36:13,1,喜欢+"
"96252991,2017-10-15 09:23:01,0,生日快乐+"
"297016237,2016-12-21 10:18:13,0,终于等到这首歌的正式版了+"
"91667250,2016-12-21 10:18:11,1,老公今年还来不来沈阳了！！+"
"271906390,2016-12-21 10:18:07,1,终于终于终于等到了！_顺便求一张1月7号雷子杭州站的门票，跪求+"
"112661312,2016-12-21 10:18:05,1,爱你❤+"
"116536912,2016-12-21 10:18:02,2,[爱心]+"
"123689372,2016-12-21 10:17:59,2,从live版到纯净版[爱心]+"
"108803646,2016-12-21 10:17:58,2,我是个沉默不语的靠着车窗想念你的乘客。[爱心][爱心][爱心]+"
"126894989,2016-12-21 10:17:57,2,今天下午拉了一个上午肚子没去上课，躺在被窝里，怎么也睡不着，等待着10点，即便身边没有一个可以分享的人，我还是享受着。[皱眉][皱眉]+"
"57076406,2016-12-21 10:17:56,2,再也不怕鼓楼不定时失踪了[亲亲]+"
"113683877,2016-12-21 10:17:53,1,抢个前排！！！+"
"120031002,2016-12-21 10:17:50,2,鼓楼站到了，鼓楼欢迎你们……晚安 我们一起 晚安+"
"91573074,2016-12-21 10:17:42,2,感谢你送我专辑 因为赵雷相识 如果以后能见面 我定会给你一个拥抱+"
"345374351,2016-12-21 10:17:39,1,[亲亲]+"
"78377306,2016-12-21 10:17:37,3,live版前些日子下架了，终于有正式版了，来了 雷子+"
"275578218,2016-12-21 10:17:35,1,想哭！+"
"96854750,2016-12-21 10:17:26,2,好听好听好听[可爱]+"
"285446008,2016-12-21 10:17:06,2,[爱心]终于不是现场版了+"
"322622139,2016-12-21 10:16:59,3,毫不犹豫地买了雷子的专辑，永远支持认真唱歌的雷子+"
"52065013,2016-12-21 10:16:55,0,给平凡的人带来感动，雷子加油！+"
"275415582,2016-12-21 10:16:54,1,我說一句雷子最帥應該沒有人反對吧？[憨笑]+"
"120146915,2017-03-28 23:15:05,1,😊😊😊+"
"120146915,2017-03-28 23:15:00,0,晚安+"
"301577271,2017-03-28 22:52:09,0,看不到图片吖+"
"72628382,2017-03-28 22:12:45,0,西安+"
"271189249,2017-03-28 22:08:23,1,杨茗涵，我喜欢你，我要在我听的每一首歌里都评论，直到你看到，+"
"325146120,2017-03-28 21:57:41,2,以前试过边看电视边吃饭，边和朋友聊天边吃饭，现在牛逼了，边听歌边吃饭 其他的什么也不干。+"
"282310845,2017-03-28 21:15:05,2,鼓楼什么时候来的[撇嘴]雷子+"
"264704492,2017-03-28 20:47:11,2,我会单曲循环到成为列表里的排名第一+"
"10169200,2017-03-28 20:42:30,0,写出了我对北京的感觉。我已经离开了那里，既不想念也不遗憾。没有情感的牵绊，任何地方都只是地方。+"
"249605902,2017-03-28 20:27:05,1,这是个拥挤的地方，而我却很平凡+"
"119757452,2017-03-28 19:51:57,1,ue299表示很清晰+"
"253182690,2017-03-28 19:29:14,3,人真正的魅力：不是你给对方留下了美好的第一印象；而是对方认识你多年后，仍喜欢和你在一起 。也不是你瞬间吸引了对方的目光；而是对方熟悉你以后，依然欣赏你 。更不是初次见面后，就有相见恨晚的感觉；而是历尽沧桑后，能由衷地说，能认识你真好 …你身边有多少～+"
"89122333,2017-03-28 18:56:46,0,真好听 想起了很多 +"
"349653360,2017-03-28 18:48:25,0,真是个美丽的巧合！+"
"245952468,2017-03-28 18:36:02,0,本来就是翻唱啊+"
"63697696,2017-03-28 18:30:32,1,484傻，107经常路过+"
"343633471,2017-03-28 18:08:41,0,不哭 至少你爱上了雷子+"
"343633471,2017-03-28 18:07:23,3,我每天就坐107！好熟悉[憨笑]+"
"260393631,2017-03-28 17:50:11,0,扎Zn了，老Fe+"
"410613377,2017-03-28 17:31:28,1,用上535之后，中间那段说话的人声终于听清楚了[大哭]+"
"427707411,2017-10-15 17:18:37,7,2017年8月19日，从青海湖义工旅行一个月回来，在地铁2号线，一个旁边一个戴眼镜长发女生晕倒了，到站之后赶紧把她扶了出来，以为她低血糖，给她吃了一颗糖，买了一瓶饮料，看她在长椅上躺着，等了好久，由于还有事就交给地铁工作人员了，不知道她怎么样了，希望她健康+"
"98051823,2017-10-15 17:14:29,0,最近工作，学习，准备考试，房子装修……各种事情……很疲惫。睡个懒觉也成了一种奢侈……只有雷子的声音，让内心觉得温暖踏实～+"
"402655489,2017-10-15 16:10:26,0,新婚快乐+"
"505821410,2017-10-15 16:06:23,0,问题是老哥你不是他啊+"
"281517994,2017-10-15 16:00:15,0,这剧情，拍电视啊[大哭]+"
"48475125,2017-10-15 15:25:09,0,开往白石桥东+"
"31582289,2017-10-15 14:50:50,3,赵雷是什么样的boy反正就想嫁给这样的男孩子+"
"318249568,2017-10-15 14:05:18,3,没次听到这首歌都很激动 可能是因为他去酒吧唱了这首歌 并把视频发给我了的原因吧+"
"107361326,2017-10-15 13:53:39,0,今天+"
"436189381,2017-10-15 13:03:58,1,雷子的每一首诗都是故事+"
"358139403,2017-10-15 12:36:13,1,再过三个多月也要坐着北京到成都的火车回到大四川+"
"303659864,2017-10-15 12:18:41,1,因为爱你胜过所有，所以只要你说的任何质疑我对你的爱的言语我都会反应很强烈很激动。这或许是我在你面前唯一一点仅存的白羊脾气吧。今年12月我们将去北京。去趟鼓楼什刹海吧+"
"284119723,2017-10-15 12:03:51,0,我这下雨了，地点北方的老工业城市+"
"266685928,2017-10-15 11:38:06,0,还真不是  是恰好知道+"
"480956402,2017-10-15 11:05:05,1,未曾去过鼓楼，但我知道，那一切繁华定与我无关，我只想做个沉默不语的过客，靠着墙壁晒太阳且想念着妳！+"
"377683882,2017-10-15 10:02:54,2,我是个沉默不语的靠着车窗想念你的乘客[星星]+"
"442878084,2017-10-15 09:55:10,2,喜欢的人跟我说他最喜欢赵雷，赵雷的歌里他最喜欢南方姑娘和鼓楼，我说我也喜欢南方姑娘，却对鼓楼没有什么印象，所以我来了+"
"579950952,2017-10-15 09:51:34,0,南锣鼓巷+"
"365163497,2017-10-15 09:36:13,1,喜欢+"
"96252991,2017-10-15 09:23:01,0,生日快乐+"
"54087919,2018-03-04 16:07:32,2,祝福兄弟！也同时祝愿自己找到意中人！+"
"95714167,2018-03-04 15:58:29,8,之前有个女同事，每次聚会唱歌，她都会唱赵雷的民谣，多么洒脱的姑娘，祝安好+"
"347103789,2018-03-04 15:09:27,3,It Never Rains in Southern California此两歌旋律真的 好像一毛一样 嗯+"
"113219200,2018-03-04 14:15:37,0,这首歌让我想起了何勇的94红磡演唱会-钟鼓楼。有人听过吗？+"
"269852120,2018-03-04 13:18:25,2,反正我是不信的。。。+"
"451882248,2018-03-04 12:58:42,2,在鼓楼等了两天，才拍到月亮抽着烟的照片，可是没有赶上107路。+"
"79811338,2018-03-04 12:43:27,8,陌生人，希望你一切都好[爱心]+"
"505419082,2018-03-04 12:21:06,1,超想去鼓楼和成都看看+"
"77844390,2018-03-04 12:06:43,1,我有两个同事，一个最喜欢成都，另一个和我最喜欢鼓楼。我说成都虽然更有名但是鼓楼的网易云评论数可是比成都高的哦+"
"471712997,2018-03-04 10:49:18,2,宁波也有一个叫鼓楼的地方，现在独自在温州上学，想家…+"
"336450013,2018-03-04 09:55:25,0,一切都是最好的安排，时间会带走一切+"
"336450013,2018-03-04 09:54:55,1,雷子的歌总是会让人回忆起往事，周末一个人静静的听一下非常舒服，似乎在听一位老朋友讲故事+"
"270114673,2018-03-04 09:12:09,1,这也行啊+"
"270657314,2018-03-04 08:39:19,2,咱们黔东南的鼓楼是上不去的[呲牙]+"
"72765697,2018-03-04 08:35:20,0,甲状腺癌是可以彻疗的  加油+"
"562256712,2018-03-04 06:56:12,3,加油+"
"112570399,2018-03-04 05:36:40,6,我也爱鼓楼，不过我是陕西人，我觉得我们西安的鼓楼不比北京的差，对吗？+"
"332692346,2018-03-04 04:02:19,0,所以说+"
"254195551,2018-03-04 03:11:42,4,我没在鼓楼，我在开往不知去那的列车上。现在零晨3点零八，爷爷去世了要回家。我是个沉默不语的人，因为列车上的人都睡了。这里没有文艺青年，只有一个骚客。+"
"284772347,2018-03-04 01:40:13,1,此时此刻身在北京距离鼓楼没多远了+"
"18104588,2017-01-06 18:25:18,0,你这一说，还真有点像+"
"368565284,2017-01-06 17:52:55,0,我卻傷心得像條狗+"
"266160108,2017-01-06 17:30:22,4,哟哥们儿德胜门+1+"
"289500077,2017-01-06 16:49:03,5,这是我第一次买正版音乐，因为我家就在德胜门，每天都路过鼓楼。这首歌让我回忆起了很多小时候的事！！！+"
"118021233,2017-01-06 16:40:35,2,第一次花钱听歌，喜欢他的歌，每天都听怎么都听不厌。+"
"265278319,2017-01-06 15:46:16,0,鼓楼+"
"113801608,2017-01-06 15:43:09,5,毫不犹豫的买下了这张人生中的第一张专辑[开心]+"
"319369005,2017-01-06 15:39:17,3,去过一次北京，那会还没听赵雷，如果听过一定会把这些地方仔细的走一遍看一遍。+"
"109717169,2017-01-06 15:35:11,3,终于又可以听到正版的鼓楼了[流泪]+"
"338794775,2017-01-06 15:33:59,169,今年、你的西安演唱会、因为还得给学生上课、没去了、简直后悔到死！！！明年、我只能狠心的抛下我的孩子们、去找你了[流泪][流泪][流泪]+"
"70086424,2017-01-06 14:57:46,0,额。。我两个都听，倒没发现像。。+"
"75649711,2017-01-06 14:54:24,0,吉姆餐厅+"
"70086424,2017-01-06 14:38:44,0,哪个+"
"13905688,2017-01-06 14:21:38,4,喜欢去鼓楼转转 寻找雷子的踪迹 那次去鼓楼 正好是第一次闹分手 鼓楼上有一个中年人穿着练功服坐在嘈杂的鼓楼上 脸庞沧桑 却沉默无言 眺望远处。如果你累了 也去鼓楼坐坐。+"
"118080789,2017-01-06 14:13:00,4,你说这话真搞笑。+"
"364157485,2017-01-06 14:00:58,3,赵雷骨子里还是摇滚的+"
"75649711,2017-01-06 13:36:28,3,这首歌的编曲和之前的某首歌真的是一样的。。。。[呆]+"
"72240092,2017-01-06 12:59:16,3,好听+"
"368565284,2017-01-06 12:50:14,3,聽趙雷的歌請別把你的姑娘和傷心的過往帶進來，沒資格+"
"89594006,2017-01-06 12:23:33,1,我想我懂了，一种是表达自己内心的想法，而另一种是为了迎合大众的无病呻吟。曲子也不再真诚了！+"
"528050301,2017-12-05 15:22:36,1,想弹这首歌给喜欢的人听+"
"103173836,2017-12-05 14:22:50,0,然而我坐的是往马家堡开的107[呆]+"
"130733687,2017-12-05 14:10:40,1,陌生人，你好！我的歌单会有你意想不到的收获，有空可以听听[大笑]+"
"351346664,2017-12-05 13:58:55,0,搞传销吗。我要加+"
"104219878,2017-12-05 13:21:19,1,04.12雷子那一声好有感觉[可爱]+"
"104219878,2017-12-05 13:19:51,0,26669？+"
"332710467,2017-12-05 13:18:49,0,你错了，你是26667，我是26668+"
"107498597,2017-12-05 13:07:26,0,我是第26666个评论的！[吐舌]+"
"120877286,2017-12-05 12:40:56,0,毕竟中国的哪个大城市都基本上有个鼓楼[大哭]例如：北京，天津，西安，南京。。。难不成有历史的城市都要有个鼓楼？+"
"132485879,2017-12-05 12:25:25,0,祝福+"
"54254374,2017-12-05 12:24:48,0,我不知道后海什刹海  毕竟没去过北京  有啥好奇怪的  闲的慌+"
"54254374,2017-12-05 12:21:57,0,哈哈哈我现在知道是北京了  我以为是西安的鼓楼啊+"
"286943654,2017-12-05 12:11:51,1,这位小姐姐，歌里的鼓楼是北京的鼓楼，没听到还有后海，什刹海么+"
"262832770,2017-12-05 12:08:46,1,你还真信呀？哥们[开心]+"
"387858040,2017-12-05 10:51:05,0,[大笑]+"
"1302601255,2017-12-05 09:59:19,2,为什么喜欢民谣？因为民谣里有:信仰丶青春丶理想丶故乡丶还有那寻觅不到的“爱情”+"
"285110030,2017-12-05 09:54:55,1,It never rains in 鼓楼？+"
"290120992,2017-12-05 09:52:46,1,组织在哪 [呆]+"
"538653866,2017-12-05 09:49:07,1,现在有组织么+"
"376558626,2017-12-05 09:27:40,4,第一次离开《家乡》去了《成都》在《鼓楼》下面，遇到一个《南方姑娘》她是个《三十岁的女人》我们谈起了《理想》我像个《无法长大的孩子》她向我《辞行》我望着她的《背影》我知道我们《已是两条路上的人》回到了我的《小屋》想起《我们的时光》《画》了她的模样。+"
"297435185,2017-04-05 23:34:44,0,理解错了[大哭]+"
"297435185,2017-04-05 23:33:56,0,歌词里的是北京的吧[呆]+"
"65763000,2017-04-05 23:07:32,5,合肥也有一个鼓楼，也有很多平凡的人。后面是合肥最奢侈的银泰，很多平凡人在里面装着b。+"
"370603007,2017-04-05 23:05:03,2,不知道为什么，听这个歌，就特别想去西安…也许有一天我真的到了西安，听着这首歌，不知道什么心情+"
"81566182,2017-04-05 22:57:58,1,宁波也有鼓楼[大哭]+"
"133669755,2017-04-05 22:45:03,4,前天晚上去鼓楼啦，正好放的你的这首歌。坐在后海的酒吧里，唱的还是你的民谣[爱心]+"
"268699674,2017-04-05 22:22:19,0,帮你一把+"
"3838732,2017-04-05 22:15:44,2,被室友安利了这首歌~+"
"3838732,2017-04-05 22:14:26,0,哎呀不小心看到了+"
"300905913,2017-04-05 21:47:52,2,悄悄说在这里，我其实好想抱着雷子撒个娇。+"
"99533283,2017-04-05 21:42:15,1,祝福祝福+"
"396147903,2017-04-05 21:37:54,0,six。six。six+"
"65596073,2017-04-05 19:21:14,1,哈哈+"
"65596073,2017-04-05 19:20:53,1,我去西安玩了三天，西安还不错[大笑]+"
"357051015,2017-04-05 18:52:17,3,唱民谣的赵雷最帅+"
"75783517,2017-04-05 18:45:51,1,哈哈哈+"
"402175320,2017-04-05 18:45:21,0,我知道啊，川农不就在雅安吗，他们还说川农占了半个雅安呢+"
"75783517,2017-04-05 18:44:30,0,你是哪的+"
"75783517,2017-04-05 18:44:20,0,你不晓得雅安？+"
"127090573,2017-04-05 18:37:42,0,震惊：男默女泪，街头某男子丧心病狂跪地乞讨居然是为了得到另一个男人的一样东西。+"
"427707411,2017-10-15 17:18:37,7,2017年8月19日，从青海湖义工旅行一个月回来，在地铁2号线，一个旁边一个戴眼镜长发女生晕倒了，到站之后赶紧把她扶了出来，以为她低血糖，给她吃了一颗糖，买了一瓶饮料，看她在长椅上躺着，等了好久，由于还有事就交给地铁工作人员了，不知道她怎么样了，希望她健康+"
"98051823,2017-10-15 17:14:29,0,最近工作，学习，准备考试，房子装修……各种事情……很疲惫。睡个懒觉也成了一种奢侈……只有雷子的声音，让内心觉得温暖踏实～+"
"402655489,2017-10-15 16:10:26,0,新婚快乐+"
"505821410,2017-10-15 16:06:23,0,问题是老哥你不是他啊+"
"281517994,2017-10-15 16:00:15,0,这剧情，拍电视啊[大哭]+"
"48475125,2017-10-15 15:25:09,0,开往白石桥东+"
"31582289,2017-10-15 14:50:50,3,赵雷是什么样的boy反正就想嫁给这样的男孩子+"
"318249568,2017-10-15 14:05:18,3,没次听到这首歌都很激动 可能是因为他去酒吧唱了这首歌 并把视频发给我了的原因吧+"
"107361326,2017-10-15 13:53:39,0,今天+"
"436189381,2017-10-15 13:03:58,1,雷子的每一首诗都是故事+"
"358139403,2017-10-15 12:36:13,1,再过三个多月也要坐着北京到成都的火车回到大四川+"
"303659864,2017-10-15 12:18:41,1,因为爱你胜过所有，所以只要你说的任何质疑我对你的爱的言语我都会反应很强烈很激动。这或许是我在你面前唯一一点仅存的白羊脾气吧。今年12月我们将去北京。去趟鼓楼什刹海吧+"
"284119723,2017-10-15 12:03:51,0,我这下雨了，地点北方的老工业城市+"
"266685928,2017-10-15 11:38:06,0,还真不是  是恰好知道+"
"480956402,2017-10-15 11:05:05,1,未曾去过鼓楼，但我知道，那一切繁华定与我无关，我只想做个沉默不语的过客，靠着墙壁晒太阳且想念着妳！+"
"377683882,2017-10-15 10:02:54,2,我是个沉默不语的靠着车窗想念你的乘客[星星]+"
"442878084,2017-10-15 09:55:10,2,喜欢的人跟我说他最喜欢赵雷，赵雷的歌里他最喜欢南方姑娘和鼓楼，我说我也喜欢南方姑娘，却对鼓楼没有什么印象，所以我来了+"
"579950952,2017-10-15 09:51:34,0,南锣鼓巷+"
"365163497,2017-10-15 09:36:13,1,喜欢+"
"96252991,2017-10-15 09:23:01,0,生日快乐+"
"110341760,2017-03-28 16:55:44,0,扎铁了 老心+"
"303933458,2017-03-28 16:26:17,0,这首歌说实话真不如前冲翻唱的版本好听+"
"425107181,2017-03-28 16:16:28,0,塞上耳机听着你的歌儿，一切繁华纷扰都与我无关，我的世界只剩你和我[牵手]+"
